pool,dayrel,rv,hours,volume,liq,n_arb,over,profit,loss,sigma_bps
WBNB-USDT-500,-23,9.696737559694113e-05,24,17403300.534227796,6.251478333617038e+24,2283,0.24297699006017626,333.28585999120315,3530.9413757049,0.3350085951028062
WBNB-USDT-500,-22,8.805988230861734e-05,24,32086731.628894836,7.383326258374511e+24,2588,0.2922096497252505,1221.5484680414945,3986.5669659832593,0.3192509359100114
WBNB-USDT-500,-21,0.00015911382337553809,24,22352121.803166598,6.20914348577128e+24,4533,0.3165525164427748,1011.6340846461186,6215.212799391493,0.4291381103977619
WBNB-USDT-500,-20,0.00028062787523229987,24,43040872.44988825,7.095366278835719e+24,6365,0.36254391073461584,2022.5695503966565,12522.765627681141,0.5699129595989774
WBNB-USDT-500,-19,0.0002442874276286012,24,22315933.379363317,6.101274798386551e+24,4379,0.3558222867868976,2010.3991551268311,8879.425839390771,0.5317330893162884
WBNB-USDT-500,-18,0.0004443837839736942,24,36693653.12314541,5.76715426132437e+24,7501,0.38953970275101374,3393.0547941481896,14816.046528434037,0.7171701913094874
WBNB-USDT-500,-17,0.00025909211494059095,24,23695766.281026695,5.433963287411471e+24,4918,0.35762046170950623,1376.592371222549,8441.420660682374,0.5476085582175386
WBNB-USDT-500,-16,0.00011947132721723887,24,15061387.24033485,5.666800566921752e+24,2625,0.2877694425367254,707.1374092137929,3935.9329771213893,0.37185615376651554
WBNB-USDT-500,-15,0.00013972898405848266,24,38721694.61876639,6.952662224214669e+24,4425,0.21651353515500157,668.0184939694315,5593.274670837545,0.4021484317746364
WBNB-USDT-500,-14,0.00017072995528508156,24,34437170.5459013,7.416543734463816e+24,4070,0.24454200383977256,1063.9617001164893,7827.92929086579,0.4445268438613003
WBNB-USDT-500,-13,0.00021845498812724185,24,33877662.595804885,7.423595776370621e+24,5481,0.2672962597555614,1408.0613027806248,10326.532181315506,0.5028333933258281
WBNB-USDT-500,-12,0.000275311387516814,24,38653269.39367186,8.173268806052723e+24,6534,0.27149432664465906,1666.1786824002343,13516.180203589956,0.5644886529024049
WBNB-USDT-500,-11,8.934107825938841e-05,24,16293413.913055863,6.404153989210921e+24,1519,0.24467296902118862,164.35796356896645,3520.540233787553,0.3215649635193192
WBNB-USDT-500,-10,0.00015157600709184285,24,24632535.787164077,6.614683385998568e+24,2798,0.357607427058382,1145.4779839267098,6860.074260721939,0.41884984587956653
WBNB-USDT-500,-9,0.00032543709835320176,24,27357438.35197389,6.155615918006445e+24,3954,0.30468779956993997,2229.992361989312,8850.030806877556,0.6137290186060691
WBNB-USDT-500,-8,0.00048731644515925094,24,34869324.828167126,4.19823909720885e+24,5760,0.4078922399451552,5242.945714740438,12756.73921632363,0.7510150886491981
WBNB-USDT-500,-7,0.00041973267861064784,24,30221272.503390275,4.583450783055028e+24,4399,0.3941465084218492,1966.327806336039,11471.508918733012,0.6969947713971149
WBNB-USDT-500,-6,0.0001635801757350292,24,16093466.022768334,5.733269691828205e+24,2151,0.30034098312389956,551.6601156348404,5685.118506546685,0.4351194170578099
WBNB-USDT-500,-5,0.00027390012273681506,24,22282084.678192116,5.87152174400378e+24,3542,0.4402713963266995,2885.5318432300687,10003.810638358427,0.5630399905383168
WBNB-USDT-500,-4,0.00015883486422488415,24,13377609.005112767,6.058994562744854e+24,2942,0.25392587382525567,815.6196298468732,5759.062905805393,0.4287617618310088
WBNB-USDT-500,-3,0.00010665998691797858,24,10407907.834398247,6.921333681277709e+24,2330,0.2889164939861219,469.1628339670267,4097.101294156443,0.351353182613799
