hour,n_blocks,interval_ms,n_intervals,n_headers,gas_used,gas_limit
2025-06-10 21:00:00+00:00,2400,1500.0,2400,12,21092866.416666668,124654455.33333333
2025-06-10 22:00:00+00:00,2399,1500.208420175073,2399,40,24891376.675,124978637.95
2025-06-10 23:00:00+00:00,2400,1500.0,2400,12,25112606.75,125000000.0
2025-06-11 00:00:00+00:00,2400,1500.0,2400,12,46443278.083333336,124766987.08333333
2025-06-11 01:00:00+00:00,2400,1500.1041666666665,2400,40,66803536.8,124780255.25
2025-06-11 02:00:00+00:00,2399,1500.5210504376826,2399,96,67614715.86458333,124758206.47916667
2025-06-11 03:00:00+00:00,2400,1500.0,2400,12,66352661.5,124816738.75
2025-06-11 04:00:00+00:00,2400,1500.4166666666667,2400,68,65650503.573529415,124935567.89705883
2025-06-11 05:00:00+00:00,2400,1500.0,2400,12,65549988.5,125071523.91666667
2025-06-11 06:00:00+00:00,2400,1500.0,2400,12,69119288.58333333,124695937.66666667
2025-06-11 07:00:00+00:00,2399,1500.4168403501458,2399,68,71372903.38235295,124811290.89705883
2025-06-11 08:00:00+00:00,2400,1500.0,2400,12,61641666.0,124766751.41666667
2025-06-11 09:00:00+00:00,2399,1500.4168403501458,2399,67,55077547.08955224,125054849.97014925
2025-06-11 10:00:00+00:00,2400,1500.2083333333333,2400,40,64404376.7,125122340.3
2025-06-11 11:00:00+00:00,2400,1500.0,2400,12,61276260.916666664,124908131.0
2025-06-11 12:00:00+00:00,2400,1500.2083333333333,2400,40,65665442.375,124820242.45
2025-06-11 13:00:00+00:00,2399,1500.4168403501458,2399,40,71495811.325,124914950.2
2025-06-11 14:00:00+00:00,2400,1500.2083333333333,2400,40,69845682.125,125122747.85
2025-06-11 15:00:00+00:00,2400,1500.0,2400,12,55782180.75,124745848.41666667
2025-06-11 16:00:00+00:00,2399,1500.208420175073,2399,40,59513195.15,124239133.625
2025-06-11 17:00:00+00:00,2400,1500.2083333333333,2400,40,35440022.75,124893599.975
2025-06-11 18:00:00+00:00,2400,1500.0,2400,12,32907402.833333332,124605495.33333333
2025-06-11 19:00:00+00:00,2400,1500.0,2400,12,27498728.666666668,125000317.58333333
2025-06-11 20:00:00+00:00,2400,1500.0,2400,12,24421454.0,124816738.58333333
